frame,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,prob_10,prob_11,prob_12,prob_13,prob_14
677,0.000000,0.999867,0.000504,0.000048,0.000025,0.000251,0.000016,0.001061,0.006968,0.111361,0.000253,0.000065,0.000071,0.001471,0.000549
678,0.000000,0.999860,0.002435,0.000007,0.000014,0.000059,0.000013,0.000799,0.000371,0.000943,0.003127,0.000048,0.000012,0.000023,0.000511
679,0.283004,0.000000,0.921898,0.000004,0.000235,0.000158,0.009969,0.004641,0.004308,0.133715,0.042968,0.001151,0.000429,0.000814,0.000920
680,0.000000,0.999383,0.001742,0.000049,0.000008,0.000067,0.000002,0.000228,0.000300,0.006977,0.003205,0.000027,0.000014,0.000175,0.000471
681,0.000000,0.999164,0.000227,0.000082,0.000055,0.001112,0.000039,0.001101,0.002602,0.393748,0.001352,0.000082,0.000126,0.064992,0.001451
682,0.000000,0.999822,0.000033,0.000015,0.000084,0.000182,0.000000,0.000765,0.000117,0.001068,0.000030,0.000014,0.000013,0.000086,0.000287
683,0.000000,0.999681,0.000089,0.000005,0.000150,0.000274,0.000001,0.000798,0.000083,0.000853,0.000019,0.000016,0.000012,0.000105,0.000429
684,0.000000,0.999683,0.000246,0.000058,0.000315,0.000453,0.000010,0.001967,0.001436,0.034860,0.000760,0.000101,0.000051,0.001350,0.001001
685,0.000000,0.997001,0.000299,0.000218,0.000474,0.001882,0.000006,0.000579,0.000433,0.004429,0.002209,0.000114,0.000041,0.000247,0.000385
686,0.000000,0.998692,0.000208,0.000144,0.000199,0.001194,0.000004,0.000625,0.000344,0.002380,0.002099,0.000076,0.000027,0.000210,0.000315
687,0.000000,0.998008,0.000333,0.000123,0.000150,0.000810,0.000004,0.000385,0.000230,0.000973,0.005664,0.000071,0.000018,0.000114,0.000207
688,0.000000,0.998052,0.000365,0.000110,0.000143,0.000786,0.000004,0.000351,0.000228,0.000880,0.005162,0.000070,0.000017,0.000108,0.000195
689,0.000000,0.998033,0.000378,0.000110,0.000142,0.000777,0.000004,0.000353,0.000222,0.000883,0.005135,0.000070,0.000017,0.000107,0.000195
690,0.966206,0.000000,0.089055,0.000006,0.001210,0.000184,0.037304,0.002216,0.009732,0.147347,0.008959,0.001465,0.001711,0.001352,0.000499
691,0.000000,0.999718,0.000042,0.000118,0.000063,0.000296,0.000001,0.000482,0.000353,0.001742,0.000824,0.000031,0.000017,0.000087,0.000123
692,0.000000,0.998733,0.000301,0.000201,0.000256,0.000658,0.000004,0.000642,0.000303,0.003829,0.006255,0.000088,0.000025,0.000058,0.000247
693,0.000000,0.998902,0.002574,0.000010,0.000040,0.000119,0.000003,0.000124,0.000171,0.002311,0.004369,0.000042,0.000010,0.000024,0.000180
694,0.000000,0.999643,0.000137,0.000014,0.000041,0.000076,0.000001,0.000541,0.000115,0.001040,0.001802,0.000020,0.000008,0.000022,0.000355
695,0.000000,0.999688,0.000995,0.000009,0.000042,0.000270,0.000004,0.000401,0.000305,0.001406,0.000281,0.000040,0.000014,0.000025,0.000277
696,0.000000,0.999495,0.000039,0.000245,0.000077,0.000346,0.000001,0.001397,0.000259,0.000538,0.000105,0.000021,0.000018,0.000063,0.000166
697,0.000000,0.999840,0.000004,0.000099,0.000026,0.000104,0.000000,0.000261,0.000143,0.000221,0.000049,0.000008,0.000007,0.000030,0.000052
698,0.000000,0.999796,0.000004,0.000069,0.000053,0.000187,0.000001,0.000126,0.000053,0.000043,0.000023,0.000008,0.000009,0.000013,0.000049
699,0.000000,0.999817,0.000004,0.000052,0.000045,0.000170,0.000001,0.000093,0.000056,0.000035,0.000022,0.000008,0.000008,0.000010,0.000045
700,0.000000,0.999803,0.000003,0.000062,0.000047,0.000171,0.000001,0.000098,0.000055,0.000037,0.000021,0.000008,0.000008,0.000010,0.000045
701,0.970671,0.000003,0.034536,0.000000,0.010864,0.000206,0.002761,0.003142,0.002279,0.129239,0.006528,0.000730,0.000834,0.001586,0.000702
702,0.000000,0.999275,0.000156,0.000195,0.000016,0.000172,0.000003,0.001096,0.000255,0.001309,0.000214,0.000026,0.000011,0.000041,0.000224
703,0.000000,0.999393,0.000010,0.000251,0.000054,0.000106,0.000000,0.001016,0.000078,0.000246,0.000052,0.000012,0.000007,0.000021,0.000100
704,0.000000,0.999865,0.000029,0.000068,0.000008,0.000056,0.000001,0.001846,0.000178,0.000917,0.000350,0.000013,0.000006,0.000022,0.000153
705,0.000000,0.999851,0.000737,0.000004,0.000005,0.000045,0.000000,0.000279,0.000078,0.000627,0.002580,0.000011,0.000006,0.000020,0.000086
706,0.000000,0.999918,0.000623,0.000002,0.000004,0.000031,0.000000,0.000109,0.000134,0.000704,0.000068,0.000008,0.000005,0.000023,0.000086
707,0.000000,0.999313,0.000026,0.000197,0.000030,0.000065,0.000001,0.001155,0.000130,0.000223,0.000299,0.000015,0.000007,0.000011,0.000124
708,0.000000,0.999547,0.000030,0.000048,0.000064,0.000116,0.000001,0.002139,0.000081,0.000306,0.000154,0.000012,0.000008,0.000039,0.000312
709,0.000000,0.999916,0.000008,0.000064,0.000009,0.000066,0.000001,0.001132,0.000165,0.001086,0.000388,0.000010,0.000006,0.000043,0.000299
710,0.000000,0.999718,0.000001,0.000868,0.000035,0.000103,0.000001,0.000813,0.000101,0.001169,0.000109,0.000006,0.000008,0.000183,0.000115
711,0.000000,0.999760,0.000001,0.000305,0.000029,0.000121,0.000001,0.000342,0.000090,0.000281,0.000095,0.000009,0.000007,0.000036,0.000108
712,0.113851,0.000049,0.663857,0.000019,0.136498,0.005175,0.001593,0.006819,0.002375,0.207247,0.046362,0.003111,0.003182,0.003308,0.002742
713,0.000000,0.999370,0.000024,0.000092,0.000033,0.000088,0.000001,0.000540,0.000101,0.000467,0.000171,0.000012,0.000010,0.000036,0.000122
714,0.000000,0.999941,0.000001,0.000038,0.000075,0.000074,0.000000,0.000239,0.000062,0.000306,0.000048,0.000007,0.000008,0.000054,0.000087
715,0.000000,0.999635,0.000001,0.000340,0.000226,0.000427,0.000003,0.001194,0.000215,0.000702,0.000189,0.000024,0.000028,0.000107,0.000174
716,0.000000,0.999463,0.000001,0.001163,0.000116,0.000310,0.000001,0.004771,0.000146,0.000423,0.000075,0.000013,0.000015,0.000060,0.000233
717,0.000000,0.999547,0.000000,0.001564,0.000031,0.000075,0.000000,0.001354,0.000066,0.000238,0.000041,0.000003,0.000006,0.000031,0.000064
718,0.000000,0.999904,0.000001,0.000219,0.000032,0.000106,0.000001,0.001671,0.000135,0.000419,0.000160,0.000009,0.000010,0.000076,0.000296
719,0.000000,0.999944,0.000001,0.000171,0.000012,0.000024,0.000000,0.001303,0.000067,0.000184,0.000101,0.000004,0.000004,0.000020,0.000120
720,0.000000,0.999943,0.000001,0.000182,0.000011,0.000022,0.000000,0.001285,0.000062,0.000171,0.000093,0.000003,0.000004,0.000019,0.000118
721,0.000000,0.999835,0.000001,0.000163,0.000021,0.000024,0.000000,0.001385,0.000029,0.000037,0.000053,0.000003,0.000003,0.000013,0.000076
722,0.000000,0.999837,0.000001,0.000143,0.000017,0.000022,0.000001,0.000401,0.000040,0.000044,0.000225,0.000004,0.000002,0.000008,0.000070
723,0.010265,0.000014,0.981399,0.000180,0.027094,0.001548,0.001240,0.000831,0.000819,0.985906,0.017770,0.000832,0.001376,0.001053,0.000640
724,0.000000,0.998279,0.000001,0.000493,0.000074,0.000266,0.000000,0.001107,0.000049,0.001809,0.000158,0.000006,0.000006,0.000037,0.000103
725,0.000000,0.997653,0.000206,0.000602,0.000071,0.000548,0.000004,0.010245,0.000570,0.050646,0.001468,0.000041,0.000050,0.001739,0.003667
726,0.000000,0.999073,0.000000,0.001247,0.000312,0.000338,0.000000,0.002271,0.000053,0.000339,0.000022,0.000007,0.000014,0.000083,0.000164
727,0.000000,0.999526,0.000000,0.000952,0.000084,0.000043,0.000000,0.001397,0.000028,0.000059,0.000019,0.000002,0.000005,0.000013,0.000064
728,0.000000,0.999790,0.000000,0.000232,0.000071,0.000068,0.000000,0.001705,0.000027,0.000059,0.000027,0.000004,0.000004,0.000019,0.000126
729,0.000000,0.999822,0.000000,0.000223,0.000030,0.000033,0.000000,0.001387,0.000018,0.000040,0.000017,0.000002,0.000003,0.000011,0.000063
730,0.000000,0.999821,0.000000,0.000247,0.000031,0.000032,0.000000,0.001464,0.000017,0.000039,0.000016,0.000002,0.000002,0.000011,0.000064
731,0.000000,0.999828,0.000001,0.000105,0.000086,0.000060,0.000000,0.000507,0.000039,0.000056,0.000032,0.000005,0.000005,0.000012,0.000098
732,0.000000,0.999786,0.000005,0.000081,0.000120,0.000160,0.000001,0.000794,0.000098,0.000126,0.000070,0.000013,0.000008,0.000022,0.000164
733,0.000000,0.999834,0.000003,0.000033,0.000094,0.000088,0.000001,0.000279,0.000061,0.000059,0.000058,0.000009,0.000005,0.000008,0.000087
734,0.005944,0.000002,0.989461,0.000001,0.006155,0.000665,0.000785,0.013187,0.000834,0.641988,0.016331,0.000880,0.000560,0.001584,0.002750
735,0.000000,0.999859,0.000001,0.000174,0.000032,0.000053,0.000001,0.000431,0.000046,0.000048,0.000041,0.000006,0.000004,0.000010,0.000122
736,0.000000,0.999909,0.000000,0.000257,0.000048,0.000035,0.000000,0.001030,0.000047,0.000111,0.000255,0.000006,0.000005,0.000014,0.000176
737,0.000000,0.999480,0.000002,0.000776,0.000184,0.000188,0.000002,0.004936,0.000075,0.000108,0.000125,0.000015,0.000009,0.000041,0.000527
738,0.000000,0.999732,0.000003,0.000125,0.000157,0.000090,0.000001,0.001750,0.000038,0.000038,0.000074,0.000009,0.000007,0.000010,0.000126
739,0.000000,0.999784,0.000002,0.000069,0.000084,0.000118,0.000001,0.002928,0.000057,0.000105,0.000036,0.000007,0.000007,0.000033,0.000175
740,0.000000,0.999378,0.000003,0.000459,0.000150,0.000068,0.000001,0.003376,0.000047,0.000026,0.000056,0.000009,0.000007,0.000016,0.000107
741,0.000000,0.999689,0.000015,0.000153,0.000056,0.000065,0.000002,0.003428,0.000052,0.000042,0.000099,0.000011,0.000007,0.000015,0.000134
742,0.000001,0.999591,0.000056,0.000041,0.000048,0.000051,0.000005,0.001698,0.000077,0.000035,0.000220,0.000019,0.000007,0.000017,0.000205
743,0.000000,0.999765,0.000005,0.000069,0.000075,0.000048,0.000002,0.001575,0.000044,0.000028,0.000099,0.000011,0.000005,0.000017,0.000141
744,0.000000,0.999783,0.000005,0.000404,0.000078,0.000061,0.000003,0.025546,0.000082,0.000060,0.000187,0.000014,0.000007,0.000041,0.000439
745,0.000585,0.000016,0.993110,0.000222,0.017837,0.020797,0.000452,0.001329,0.001126,0.926017,0.024553,0.001600,0.011962,0.001243,0.000861
746,0.000000,0.999628,0.000001,0.000486,0.000093,0.000095,0.000002,0.003394,0.000091,0.000169,0.000213,0.000013,0.000009,0.000050,0.000237
747,0.000000,0.999886,0.000001,0.000276,0.000086,0.000074,0.000002,0.002636,0.000138,0.000318,0.000250,0.000013,0.000009,0.000038,0.000241
748,0.000000,0.999842,0.000000,0.000356,0.000078,0.000078,0.000001,0.001215,0.000102,0.000189,0.000132,0.000010,0.000007,0.000035,0.000099
749,0.000000,0.999897,0.000001,0.000282,0.000132,0.000068,0.000002,0.005725,0.000095,0.000123,0.000161,0.000014,0.000011,0.000116,0.000477
750,0.000000,0.999896,0.000002,0.000089,0.000047,0.000027,0.000000,0.001968,0.000027,0.000018,0.000048,0.000004,0.000004,0.000006,0.000135
751,0.000000,0.999761,0.000001,0.000113,0.000089,0.000045,0.000000,0.001334,0.000012,0.000019,0.000006,0.000002,0.000003,0.000009,0.000086
752,0.000000,0.999565,0.000001,0.000274,0.000185,0.000067,0.000000,0.003368,0.000019,0.000049,0.000012,0.000003,0.000006,0.000022,0.000111
753,0.000000,0.998814,0.000001,0.000596,0.000323,0.000199,0.000000,0.002571,0.000023,0.000083,0.000027,0.000005,0.000007,0.000027,0.000113
754,0.000000,0.998163,0.000010,0.000494,0.000116,0.000200,0.000001,0.004722,0.000077,0.000796,0.000211,0.000013,0.000010,0.000068,0.000213
755,0.000000,0.999696,0.000044,0.000135,0.000011,0.000071,0.000000,0.000753,0.000197,0.013826,0.000692,0.000010,0.000010,0.000321,0.000372
756,0.002770,0.000019,0.936380,0.000235,0.206183,0.012307,0.000824,0.003735,0.002178,0.890035,0.027888,0.002214,0.003843,0.002174,0.001433
757,0.000000,0.999230,0.000035,0.000161,0.000067,0.000056,0.000001,0.001190,0.000057,0.000237,0.000083,0.000010,0.000010,0.000046,0.000163
758,0.000000,0.999715,0.000001,0.000414,0.000049,0.000056,0.000000,0.001453,0.000037,0.000222,0.000119,0.000006,0.000007,0.000031,0.000109
759,0.000000,0.999080,0.000008,0.000655,0.000153,0.000138,0.000001,0.002053,0.000056,0.000134,0.000116,0.000015,0.000015,0.000036,0.000170
760,0.000000,0.999377,0.000002,0.000644,0.000137,0.000080,0.000000,0.001454,0.000032,0.000071,0.000069,0.000008,0.000009,0.000026,0.000101
761,0.000000,0.999343,0.000003,0.000661,0.000146,0.000082,0.000000,0.001530,0.000032,0.000067,0.000070,0.000008,0.000010,0.000027,0.000104
762,0.000000,0.999965,0.000017,0.000008,0.000060,0.000135,0.000005,0.002257,0.000411,0.013115,0.000298,0.000028,0.000020,0.003956,0.003584
763,0.000000,0.999842,0.000001,0.000053,0.000050,0.000322,0.000014,0.008489,0.001989,0.205028,0.002126,0.000050,0.000065,0.006298,0.002507
764,0.000014,0.999747,0.000539,0.000051,0.000093,0.000496,0.000043,0.002221,0.005829,0.505923,0.002516,0.000181,0.000139,0.013400,0.004342
765,0.000000,0.999920,0.000010,0.000022,0.000212,0.000156,0.000001,0.002670,0.000129,0.000689,0.000270,0.000021,0.000014,0.000127,0.000390
766,0.000000,0.999935,0.000003,0.000027,0.000059,0.000104,0.000001,0.001083,0.000103,0.000775,0.000376,0.000014,0.000007,0.000038,0.000276
767,0.000048,0.000272,0.119390,0.000279,0.823632,0.026720,0.000076,0.004968,0.000503,0.012447,0.003093,0.002525,0.006543,0.000997,0.000667
768,0.000000,0.999933,0.000007,0.000011,0.000220,0.000126,0.000000,0.000620,0.000052,0.000375,0.000036,0.000009,0.000009,0.000126,0.000266
769,0.000000,0.999823,0.000032,0.000016,0.000068,0.000055,0.000001,0.001724,0.000068,0.000406,0.000251,0.000011,0.000005,0.000046,0.000361
770,0.000000,0.999877,0.000009,0.000029,0.000046,0.000032,0.000000,0.001006,0.000048,0.000306,0.000134,0.000006,0.000003,0.000061,0.000208
771,0.000000,0.999882,0.000005,0.000255,0.000065,0.000101,0.000003,0.006301,0.000257,0.001613,0.001709,0.000030,0.000017,0.000201,0.000565
772,0.000000,0.999830,0.000001,0.000153,0.000750,0.000353,0.000001,0.000933,0.000058,0.000659,0.000081,0.000016,0.000017,0.000382,0.001103
773,0.000000,0.999919,0.000001,0.000060,0.000059,0.000036,0.000000,0.001074,0.000033,0.000167,0.000026,0.000003,0.000003,0.000074,0.000112
774,0.000000,0.999889,0.000003,0.000130,0.000057,0.000071,0.000001,0.005897,0.000135,0.000591,0.000186,0.000013,0.000007,0.000059,0.000564
775,0.000000,0.999908,0.000003,0.000097,0.000010,0.000043,0.000000,0.002204,0.000087,0.000608,0.000131,0.000005,0.000004,0.000027,0.000184
776,0.000000,0.999887,0.000006,0.000061,0.000027,0.000100,0.000002,0.001755,0.000232,0.001866,0.000476,0.000018,0.000008,0.000064,0.000198
777,0.000002,0.999601,0.000012,0.000161,0.000070,0.000182,0.000005,0.002876,0.000226,0.000996,0.000804,0.000039,0.000009,0.000113,0.000801
778,0.999900,0.000000,0.001249,0.000000,0.000073,0.000029,0.062216,0.000233,0.001636,0.548092,0.002585,0.000334,0.000175,0.000063,0.000074
779,0.869640,0.000797,0.153716,0.000835,0.016592,0.027760,0.007220,0.008595,0.392683,0.030787,0.111583,0.018934,0.114724,0.005401,0.002513
780,0.000000,0.999927,0.000036,0.000071,0.000006,0.000012,0.000000,0.003711,0.000046,0.000242,0.000358,0.000006,0.000003,0.000027,0.000287
781,0.000000,0.999912,0.000054,0.000033,0.000010,0.000018,0.000004,0.000833,0.000084,0.000189,0.002688,0.000018,0.000003,0.000014,0.000724
782,0.000002,0.999935,0.001209,0.000025,0.000008,0.000075,0.000076,0.001198,0.003210,0.399908,0.032316,0.000098,0.000083,0.003530,0.003690
783,0.000000,0.999861,0.000074,0.000070,0.000020,0.000034,0.000007,0.000253,0.000075,0.000393,0.015989,0.000025,0.000007,0.000020,0.000587
784,0.000000,0.999903,0.000186,0.000034,0.000018,0.000044,0.000015,0.000227,0.000165,0.002444,0.004584,0.000033,0.000014,0.000053,0.000770
785,0.000004,0.999488,0.000209,0.000152,0.000046,0.000119,0.000034,0.000373,0.000613,0.100210,0.023029,0.000100,0.000049,0.000946,0.003221
786,0.000004,0.998451,0.000331,0.000240,0.000050,0.000208,0.000022,0.001554,0.000794,0.171232,0.008417,0.000108,0.000051,0.000811,0.001674
787,0.000000,0.999330,0.000321,0.000149,0.000028,0.000035,0.000001,0.000312,0.000067,0.000726,0.000947,0.000018,0.000008,0.000046,0.000235
788,0.000000,0.998865,0.000179,0.000384,0.000017,0.000029,0.000002,0.000826,0.000102,0.001006,0.002140,0.000019,0.000009,0.000058,0.000219
789,0.000001,0.999930,0.000047,0.000006,0.000071,0.000182,0.000008,0.000358,0.000449,0.028704,0.000616,0.000039,0.000035,0.000612,0.000412
790,0.907835,0.000029,0.052995,0.000055,0.003701,0.006724,0.003292,0.009769,0.118682,0.036309,0.251265,0.007651,0.011970,0.002135,0.001583
791,0.000000,0.999846,0.000004,0.000178,0.000014,0.000031,0.000000,0.000271,0.000036,0.000184,0.000134,0.000005,0.000004,0.000025,0.000050
792,0.000000,0.999783,0.000025,0.000093,0.000019,0.000084,0.000003,0.000407,0.000101,0.000163,0.000455,0.000019,0.000007,0.000014,0.000174
793,0.000004,0.996726,0.000003,0.000288,0.000044,0.000106,0.000002,0.000157,0.000097,0.000310,0.000152,0.000016,0.000004,0.000023,0.000095
794,0.000000,0.999886,0.000003,0.000062,0.000008,0.000034,0.000000,0.000440,0.000179,0.003329,0.000501,0.000008,0.000004,0.000070,0.000136
795,0.000000,0.999536,0.000000,0.000691,0.000039,0.000057,0.000000,0.001235,0.000060,0.000341,0.000036,0.000005,0.000003,0.000061,0.000068
796,0.000000,0.999938,0.000009,0.000022,0.000013,0.000039,0.000001,0.000839,0.000205,0.001638,0.000305,0.000011,0.000006,0.000125,0.000131
797,0.000000,0.999815,0.000001,0.000489,0.000019,0.000035,0.000000,0.001118,0.000074,0.000384,0.000075,0.000006,0.000004,0.000049,0.000109
798,0.000000,0.999435,0.000027,0.000520,0.000040,0.000071,0.000002,0.004016,0.000148,0.000257,0.000396,0.000026,0.000007,0.000042,0.000319
799,0.000000,0.999671,0.000043,0.000070,0.000028,0.000044,0.000001,0.000896,0.000061,0.000107,0.000214,0.000015,0.000004,0.000015,0.000192
800,0.000000,0.999553,0.000316,0.000043,0.000009,0.000025,0.000001,0.001532,0.000064,0.000094,0.000681,0.000016,0.000003,0.000009,0.000331
801,0.214214,0.000021,0.900141,0.000154,0.000341,0.001360,0.001307,0.007352,0.013815,0.150257,0.805855,0.004646,0.001051,0.003498,0.002007
802,0.000007,0.999633,0.000602,0.000056,0.000016,0.000060,0.000040,0.001529,0.000456,0.000668,0.064865,0.000100,0.000011,0.000045,0.002412
803,0.000040,0.999316,0.001162,0.000225,0.000075,0.000172,0.000285,0.006860,0.001223,0.004039,0.112677,0.000262,0.000048,0.000145,0.005737
804,0.000012,0.999449,0.003043,0.000088,0.000020,0.000092,0.000146,0.003150,0.000770,0.001288,0.194659,0.000166,0.000023,0.000054,0.002424
805,0.000146,0.999624,0.000465,0.000075,0.000071,0.000205,0.001084,0.001892,0.001954,0.007982,0.139971,0.000294,0.000067,0.000159,0.002875
806,0.000104,0.999357,0.000694,0.000131,0.000073,0.000130,0.000498,0.001939,0.000724,0.002976,0.175089,0.000240,0.000051,0.000115,0.003362
807,0.000254,0.999518,0.000787,0.000012,0.000117,0.000121,0.000263,0.000763,0.000359,0.000910,0.015413,0.000148,0.000027,0.000055,0.001943
808,0.000019,0.998340,0.000044,0.000965,0.000122,0.000302,0.000103,0.000818,0.000657,0.024483,0.003891,0.000148,0.000051,0.000376,0.001867
809,0.000752,0.998339,0.000799,0.000190,0.000062,0.000187,0.000614,0.002400,0.001955,0.135718,0.024293,0.000261,0.000070,0.000482,0.016785
810,0.000549,0.997856,0.000353,0.000575,0.000220,0.000758,0.003178,0.000869,0.003876,0.101261,0.006121,0.000431,0.000134,0.000412,0.009454
811,0.000002,0.998457,0.000016,0.004068,0.000401,0.000313,0.000062,0.003279,0.000915,0.009262,0.001645,0.000140,0.000071,0.000361,0.004509
812,0.004726,0.000187,0.995885,0.000818,0.005565,0.009659,0.001365,0.005124,0.010499,0.365599,0.267744,0.003785,0.122238,0.005106,0.003776
813,0.000000,0.999881,0.000098,0.000010,0.000108,0.000125,0.000003,0.000854,0.000135,0.002814,0.000177,0.000022,0.000025,0.000384,0.000753
814,0.000000,0.999807,0.000005,0.000055,0.000250,0.000073,0.000000,0.000583,0.000036,0.000408,0.000018,0.000004,0.000013,0.000034,0.000166
815,0.000010,0.999556,0.000046,0.000080,0.000291,0.000787,0.000021,0.002121,0.001950,0.559280,0.001245,0.000121,0.000137,0.009660,0.002760
816,0.000000,0.999895,0.000001,0.000084,0.000673,0.000103,0.000001,0.000903,0.000058,0.000389,0.000064,0.000011,0.000013,0.000167,0.000424
817,0.000000,0.999573,0.000024,0.000456,0.000183,0.000237,0.000002,0.006269,0.000124,0.001682,0.005815,0.000042,0.000023,0.000370,0.000703
818,0.000000,0.999834,0.000002,0.000319,0.000460,0.000178,0.000006,0.007731,0.000218,0.001267,0.001241,0.000043,0.000028,0.000442,0.000840
819,0.000000,0.999903,0.000001,0.000427,0.000323,0.000047,0.000001,0.004423,0.000060,0.000167,0.000212,0.000011,0.000015,0.000041,0.000131
820,0.000000,0.999979,0.000000,0.000056,0.000141,0.000038,0.000000,0.001316,0.000054,0.000226,0.000085,0.000007,0.000008,0.000225,0.000119
